Date,Price,Open,High,Low,Vol.,Change %
06/23/17,"2,710.40","2,722.80","2,759.70","2,699.50",56.94K,-0.46%
06/22/17,"2,722.80","2,677.60","2,757.30","2,623.20",78.30K,1.69%
06/21/17,"2,677.60","2,754.40","2,804.40","2,624.40",116.03K,-2.79%
06/20/17,"2,754.40","2,616.80","2,800.50","2,614.00",111.30K,5.26%
06/19/17,"2,616.80","2,539.60","2,617.80","2,518.80",81.83K,3.04%
06/18/17,"2,539.60","2,655.10","2,676.00","2,488.60",92.00K,-4.35%
06/17/17,"2,655.10","2,508.60","2,690.70","2,454.80",95.95K,5.84%
06/16/17,"2,508.60","2,442.50","2,536.40","2,335.30",117.21K,2.71%
06/15/17,"2,442.50","2,467.30","2,521.60","2,125.60",262.79K,-1.01%
06/14/17,"2,467.30","2,713.00","2,803.70","2,349.00",174.19K,-9.06%
06/13/17,"2,713.00","2,656.80","2,784.80","2,647.40",116.74K,2.12%
06/12/17,"2,656.80","2,973.40","2,985.10","2,483.60",217.96K,-10.65%
06/11/17,"2,973.40","2,900.30","2,977.90","2,867.30",83.03K,2.52%
06/10/17,"2,900.30","2,811.40","2,914.20","2,807.40",86.52K,3.16%
06/09/17,"2,811.40","2,798.80","2,852.10","2,786.10",67.05K,0.45%
06/08/17,"2,798.80","2,691.50","2,808.40","2,623.60",95.42K,3.99%
06/07/17,"2,691.50","2,870.50","2,880.90","2,626.60",122.68K,-6.24%
06/06/17,"2,870.50","2,705.00","2,931.20","2,699.70",192.23K,6.12%
06/05/17,"2,705.00","2,524.10","2,705.40","2,523.90",86.69K,7.17%
06/04/17,"2,524.10","2,545.40","2,559.80","2,478.20",59.48K,-0.84%
06/03/17,"2,545.40","2,492.60","2,582.80","2,449.90",70.96K,2.12%
06/02/17,"2,492.60","2,412.60","2,494.00","2,385.60",83.03K,3.31%
06/01/17,"2,412.60","2,303.30","2,460.80","2,303.30",122.70K,4.75%
05/31/17,"2,303.30","2,192.60","2,330.60","2,168.40",117.75K,5.05%
05/30/17,"2,192.60","2,278.20","2,329.30","2,147.10",120.96K,-3.76%
05/29/17,"2,278.20","2,189.00","2,337.40","2,117.30",92.24K,4.07%
05/28/17,"2,189.00","2,052.40","2,300.50","2,051.10",125.00K,6.66%
05/27/17,"2,052.40","2,244.90","2,322.40","1,868.60",222.95K,-8.57%
05/26/17,"2,244.90","2,307.00","2,616.50","2,051.40",191.49K,-2.70%
05/25/17,"2,307.20","2,445.30","2,781.80","2,210.50",248.44K,-5.65%
05/24/17,"2,445.30","2,272.60","2,497.00","2,263.30",149.26K,7.60%
05/23/17,"2,272.60","2,124.40","2,286.30","2,110.80",114.18K,6.97%
05/22/17,"2,124.40","2,044.20","2,264.80","1,998.60",174.38K,3.92%
05/21/17,"2,044.20","2,040.20","2,094.90","1,980.10",78.78K,0.20%
05/20/17,"2,040.20","1,962.00","2,048.40","1,944.40",89.86K,3.98%
05/19/17,"1,962.00","1,881.00","1,969.70","1,875.30",98.76K,4.31%
05/18/17,"1,881.00","1,801.30","1,980.50","1,791.10",73.10K,4.42%
05/17/17,"1,801.30","1,729.30","1,842.80","1,704.00",94.62K,4.16%
05/16/17,"1,729.30","1,708.90","1,752.60","1,653.70",75.54K,1.19%
05/15/17,"1,708.90","1,772.60","1,776.70","1,656.80",80.24K,-3.59%
05/14/17,"1,772.60","1,763.70","1,802.80","1,736.10",40.64K,0.50%
05/13/17,"1,763.70","1,686.40","1,770.50","1,594.60",75.47K,4.59%
05/12/17,"1,686.40","1,819.30","1,822.50","1,641.20",109.34K,-7.31%
05/11/17,"1,819.30","1,752.30","1,864.80","1,741.50",109.01K,3.82%
05/10/17,"1,752.30","1,697.50","1,766.20","1,665.00",89.68K,3.23%
05/09/17,"1,697.50","1,664.50","1,757.40","1,620.00",127.23K,1.98%
05/08/17,"1,664.50","1,554.40","1,667.70","1,552.90",107.23K,7.08%
05/07/17,"1,554.40","1,545.30","1,572.90","1,495.20",71.36K,0.59%
05/06/17,"1,545.30","1,507.80","1,560.40","1,503.90",59.60K,2.49%
05/05/17,"1,507.80","1,516.80","1,588.10","1,485.00",120.38K,-0.59%
05/04/17,"1,516.80","1,485.60","1,609.80","1,437.10",136.71K,2.10%
05/03/17,"1,485.60","1,445.90","1,496.40","1,424.10",81.72K,2.74%
05/02/17,"1,445.90","1,415.80","1,471.10","1,394.80",70.01K,2.13%
05/01/17,"1,415.80","1,351.90","1,448.70","1,342.80",100.44K,4.73%
04/30/17,"1,351.90","1,336.30","1,358.90","1,309.70",40.64K,1.17%
04/29/17,"1,336.30","1,329.60","1,343.70","1,314.20",40.97K,0.50%
04/28/17,"1,329.60","1,332.90","1,356.20","1,287.60",77.57K,-0.25%
04/27/17,"1,332.90","1,286.60","1,346.80","1,285.30",61.77K,3.60%
04/26/17,"1,286.60","1,264.30","1,309.20","1,263.00",58.91K,1.77%
04/25/17,"1,264.30","1,248.20","1,272.60","1,244.20",43.89K,1.29%
04/24/17,"1,248.20","1,249.10","1,256.40","1,234.90",38.54K,-0.08%
04/23/17,"1,249.10","1,240.90","1,256.20","1,223.10",42.61K,0.66%
04/22/17,"1,240.90","1,249.60","1,257.00","1,215.80",43.82K,-0.70%
04/21/17,"1,249.60","1,238.10","1,257.00","1,235.60",41.34K,0.93%
04/20/17,"1,238.10","1,215.20","1,246.60","1,210.70",55.20K,1.88%
04/19/17,"1,215.20","1,206.10","1,218.20","1,194.10",43.35K,0.76%
04/18/17,"1,206.10","1,194.00","1,213.90","1,191.10",52.75K,1.01%
04/17/17,"1,194.00","1,176.80","1,203.00","1,172.80",46.48K,1.46%
04/16/17,"1,176.80","1,177.00","1,188.00","1,166.70",18.93K,-0.02%
04/15/17,"1,177.00","1,177.30","1,194.80",841.5,28.39K,-0.03%
04/14/17,"1,177.30","1,176.20","1,195.40","1,162.20",47.22K,0.10%
04/13/17,"1,176.20","1,212.50","1,218.70","1,150.30",66.05K,-3.00%
04/12/17,"1,212.50","1,220.70","1,225.50","1,207.40",44.78K,-0.67%
04/11/17,"1,220.70","1,206.70","1,229.60","1,195.80",37.40K,1.16%
04/10/17,"1,206.70","1,204.30","1,214.90","1,194.80",40.01K,0.20%
04/09/17,"1,204.30","1,180.80","1,215.10","1,174.00",45.35K,2.00%
04/08/17,"1,180.80","1,190.50","1,198.20","1,166.70",33.18K,-0.82%
04/07/17,"1,190.50","1,188.70","1,201.20","1,173.20",59.75K,0.15%
04/06/17,"1,188.70","1,129.90","1,201.60","1,130.50",92.36K,5.21%
04/05/17,"1,129.90","1,141.80","1,143.80","1,110.10",69.47K,-1.04%
04/04/17,"1,141.80","1,147.60","1,161.20","1,122.20",71.00K,-0.50%
04/03/17,"1,147.60","1,097.40","1,157.90","1,095.60",98.50K,4.57%
04/02/17,"1,097.40","1,086.10","1,109.50","1,074.20",70.98K,1.04%
04/01/17,"1,086.10","1,079.10","1,103.70","1,067.50",50.66K,0.65%
03/31/17,"1,079.10","1,037.90","1,088.20","1,035.20",90.99K,3.97%
03/30/17,"1,037.90","1,041.90","1,052.70","1,020.90",74.99K,-0.38%
03/29/17,"1,041.90","1,044.40","1,058.70","1,008.30",68.85K,-0.24%
03/28/17,"1,044.40","1,045.10","1,068.40","1,015.50",80.00K,-0.07%
03/27/17,"1,045.10",969.4,"1,048.80",961.8,91.26K,7.81%
03/26/17,969.4,966.3,"1,004.30",946.7,85.33K,0.32%
03/25/17,966.3,939.7,996,890.4,127.05K,2.83%
03/24/17,939.7,"1,035.00","1,038.40",927.3,132.60K,-9.21%
03/23/17,"1,035.00","1,044.70","1,062.80","1,022.00",56.52K,-0.93%
03/22/17,"1,044.70","1,121.30","1,121.90",997.8,115.29K,-6.83%
03/21/17,"1,121.30","1,047.50","1,125.50","1,043.90",92.59K,7.04%
03/20/17,"1,047.50","1,022.60","1,057.50","1,005.00",61.43K,2.44%
03/19/17,"1,022.60",971.4,"1,063.70",967.3,106.45K,5.27%
03/18/17,971.4,"1,071.70","1,103.60",940.2,210.42K,-9.36%
03/17/17,"1,071.70","1,172.90","1,174.90","1,063.50",163.74K,-8.63%
03/16/17,"1,172.90","1,253.40","1,260.20","1,119.00",132.77K,-6.43%
03/15/17,"1,253.40","1,243.10","1,256.90","1,236.40",43.59K,0.83%
03/14/17,"1,243.10","1,238.20","1,255.50","1,218.40",45.14K,0.40%
03/13/17,"1,238.20","1,225.10","1,245.60","1,205.60",60.46K,1.07%
03/12/17,"1,225.10","1,179.20","1,235.50","1,160.90",44.41K,3.89%
03/11/17,"1,179.20","1,112.40","1,202.70","1,104.80",70.75K,6.01%
03/10/17,"1,112.40","1,191.30","1,330.40",988.7,190.47K,-6.63%
03/09/17,"1,191.30","1,147.00","1,207.00","1,129.30",59.86K,3.87%
03/08/17,"1,147.00","1,232.70","1,242.00","1,136.90",97.88K,-6.95%
03/07/17,"1,232.70","1,277.00","1,280.90","1,148.70",87.72K,-3.47%
03/06/17,"1,277.00","1,271.20","1,280.60","1,261.00",31.03K,0.46%
03/05/17,"1,271.20","1,264.30","1,273.30","1,242.10",25.43K,0.55%
03/04/17,"1,264.30","1,283.30","1,285.80","1,228.70",38.42K,-1.48%
03/03/17,"1,283.30","1,255.50","1,291.30","1,250.80",67.28K,2.22%
03/02/17,"1,255.50","1,222.70","1,287.00","1,212.00",78.49K,2.68%
03/01/17,"1,222.70","1,189.30","1,225.00","1,154.60",51.15K,2.81%
02/28/17,"1,189.30","1,188.80","1,208.20","1,175.80",50.58K,0.04%
02/27/17,"1,188.80","1,171.60","1,195.80","1,164.30",35.47K,1.47%
02/26/17,"1,171.60","1,149.10","1,177.50","1,130.60",30.77K,1.96%
02/25/17,"1,149.10","1,176.50","1,180.00","1,116.20",45.86K,-2.33%
02/24/17,"1,176.50","1,171.90","1,211.70","1,092.40",108.17K,0.39%
02/23/17,"1,171.90","1,120.50","1,181.60","1,113.50",65.74K,4.59%
02/22/17,"1,120.50","1,119.00","1,132.30","1,094.80",47.91K,0.13%
02/21/17,"1,119.00","1,077.60","1,123.00","1,073.50",57.05K,3.85%
02/20/17,"1,077.60","1,048.90","1,081.80","1,041.00",31.01K,2.73%
02/19/17,"1,048.90","1,052.30","1,056.50","1,037.70",17.95K,-0.32%
02/18/17,"1,052.30","1,049.40","1,063.20","1,044.70",25.36K,0.27%
02/17/17,"1,049.40","1,031.90","1,057.40","1,025.90",45.71K,1.69%
02/16/17,"1,031.90","1,008.20","1,040.30","1,007.40",38.08K,2.35%
02/15/17,"1,008.20","1,008.30","1,010.90",999.7,23.36K,-0.01%
02/14/17,"1,008.30",995.4,"1,013.80",986.5,39.54K,1.30%
02/13/17,995.4,996.5,"1,007.60",975.1,32.91K,-0.12%
02/12/17,996.5,"1,008.30","1,007.80",992.5,14.75K,-1.17%
02/11/17,"1,008.30",997.6,"1,014.30",983.9,28.32K,1.07%
02/10/17,997.6,979,"1,005.60",947,62.13K,1.91%
02/09/17,979,"1,055.50","1,073.00",924.7,146.75K,-7.25%
02/08/17,"1,055.50","1,049.60","1,069.20","1,020.30",65.15K,0.56%
02/07/17,"1,049.60","1,024.70","1,054.10","1,019.90",39.55K,2.43%
02/06/17,"1,024.70","1,016.10","1,030.60","1,010.80",32.02K,0.84%
02/05/17,"1,016.10","1,031.80","1,033.70","1,004.00",31.06K,-1.53%
02/04/17,"1,031.80","1,013.00","1,041.00","1,000.40",39.46K,1.86%
02/03/17,"1,013.00","1,004.00","1,023.70",989.2,61.67K,0.90%
02/02/17,"1,004.00",982.4,"1,009.10",973.5,50.86K,2.19%
02/01/17,982.4,965.5,986.6,959.8,45.22K,1.75%
01/31/17,965.5,920.7,967.5,917.4,54.67K,4.86%
01/30/17,920.7,914.5,922.3,911.5,19.06K,0.68%
01/29/17,914.5,918.5,922.4,912.7,11.05K,-0.43%
01/28/17,918.5,918,921.9,912.8,14.31K,0.05%
01/27/17,918,915.6,922.6,907.9,30.97K,0.27%
01/26/17,915.6,894.4,919.3,893.5,33.80K,2.36%
01/25/17,894.4,893.8,905.7,883.6,37.90K,0.07%
01/24/17,893.8,921.5,925.6,889.2,58.87K,-3.01%
01/23/17,921.5,918.8,928,910.8,32.74K,0.29%
01/22/17,918.8,919.8,938.4,888.6,47.93K,-0.11%
01/21/17,919.8,892.9,928.9,889.5,40.38K,3.02%
01/20/17,892.9,895.2,901.5,878.9,38.87K,-0.26%
01/19/17,895.2,872,905.3,870.7,58.44K,2.66%
01/18/17,872,899.7,913.7,845.9,69.26K,-3.07%
01/17/17,899.7,827.3,906.4,825,82.21K,8.74%
01/16/17,827.3,821.2,836.7,817.7,33.22K,0.75%
01/15/17,821.2,819.6,826.4,808.6,24.40K,0.19%
01/14/17,819.6,824.8,838.9,808.3,44.21K,-0.63%
01/13/17,824.8,810.1,835,771,89.86K,1.82%
01/12/17,810.1,785.4,828.2,739.5,120.24K,3.14%
01/11/17,785.4,904.4,917.7,751.6,194.44K,-13.15%
01/10/17,904.4,899.8,911.3,890.1,53.71K,0.51%
01/09/17,899.8,900.9,910.5,870.9,62.58K,-0.12%
01/08/17,900.9,888.9,936.1,875.8,76.91K,1.35%
01/07/17,888.9,886.2,900.9,806.7,130.66K,0.31%
01/06/17,886.2,989.3,"1,027.40",852.5,194.29K,-10.43%
01/05/17,989.3,"1,135.40","1,150.60",874.5,240.01K,-12.86%
01/04/17,"1,135.40","1,033.30","1,148.50","1,022.30",156.27K,9.88%
01/03/17,"1,033.30","1,017.00","1,035.50","1,006.50",54.79K,1.60%
01/02/17,"1,017.00",995.4,"1,031.70",990.2,64.95K,2.17%
